180,node_26_C,node_25_C,1,11,0,1.0
181,node_26_C,node_25_C,1,0,5,1.0
182,node_12_B,node_14_B,1,453,0,-0.0
183,node_12_B,node_14_B,1,0,4803,-0.0
184,node_03_A,node_17_A,1,18,0,1.0
185,node_03_A,node_17_A,1,0,103,-0.0
186,node_01_A,node_27_A,1,0,4568,-0.0
187,node_06_A,node_12_A,1,221,0,-0.0
188,node_06_A,node_12_A,1,0,339,-0.0
189,node_11_C,node_21_A,1,40,0,1.0
190,node_22_C,node_04_B,1,179,0,-0.0
191,node_22_C,node_04_B,1,0,2196,-0.0
192,node_04_A,node_07_B,1,528,0,1.0
193,node_04_A,node_07_B,1,0,14963,-0.0
194,node_12_B,node_10_B,1,18,0,1.0
195,node_03_A,node_06_A,1,21,0,1.0
196,node_03_A,node_06_A,1,0,47,1.0
197,node_08_C,node_26_C,1,33,0,1.0
198,node_08_C,node_26_C,1,0,611,-0.0
199,node_17_C,node_15_C,1,23,0,1.0
200,node_03_A,node_26_A,1,42,0,1.0
201,node_12_B,node_04_A,1,500,0,-0.0
202,node_12_B,node_04_A,1,0,5615,-0.0
203,node_15_C,node_27_A,1,0,4663,-0.0
204,node_06_A,node_11_C,1,29,0,1.0
205,node_06_A,node_11_C,1,0,339,-0.0
206,node_08_C,node_18_C,1,5,0,1.0
207,node_08_C,node_18_C,1,0,86,1.0
208,node_06_A,node_10_A,1,22,0,1.0
209,node_05_B,node_17_C,1,54,0,1.0
210,node_02_B,node_13_B,1,177,0,1.0
211,node_18_C,node_20_B,1,0,44,-0.0
212,node_15_A,node_24_A,1,3,0,1.0
213,node_15_A,node_24_A,1,0,7,1.0
214,node_01_B,node_07_C,1,23,0,1.0
215,node_01_B,node_07_C,1,0,1154,-0.0
216,node_27_A,node_25_B,1,413,0,1.0
217,node_27_A,node_25_B,1,0,5925,-0.0
218,node_26_B,node_11_C,1,25,0,1.0
219,node_26_B,node_11_C,1,0,172,-0.0
220,node_26_C,node_24_B,1,2,0,1.0
221,node_01_A,node_15_C,1,430,0,-0.0
222,node_01_A,node_15_C,1,0,1690,-0.0
223,node_03_C,node_22_A,1,162,0,-0.0
224,node_03_C,node_22_A,1,0,503,-0.0
225,node_26_B,node_10_A,1,12,0,1.0
226,node_11_B,node_25_C,1,30,0,1.0
227,node_26_A,node_14_C,1,256,0,-0.0
228,node_26_A,node_14_C,1,0,631,-0.0
229,node_13_B,node_25_A,1,14,0,1.0
230,node_13_B,node_25_A,1,0,1,1.0
231,node_11_A,node_22_C,1,113,0,1.0
232,node_11_A,node_22_C,1,0,1285,-0.0
233,node_04_B,node_16_B,1,2105,0,1.0
234,node_04_B,node_16_B,1,0,14146,-0.0
235,node_11_B,node_15_B,1,0,2899,-0.0
236,node_05_A,node_23_B,1,0,511,-0.0
237,node_21_B,node_02_B,1,27,0,1.0
238,node_21_B,node_02_B,1,0,183,-0.0
239,node_27_A,node_08_B,1,5343,0,-0.0
240,node_27_A,node_08_B,1,0,12090,-0.0
241,node_21_A,node_10_B,1,18,0,1.0
242,node_21_A,node_10_B,1,0,184,-0.0
243,node_20_C,node_12_C,1,165,0,1.0
244,node_20_C,node_12_C,1,0,2638,-0.0
245,node_25_B,node_22_A,1,135,0,-0.0
246,node_25_B,node_22_A,1,0,298,-0.0
247,node_20_A,node_04_C,1,1038,0,-0.0
248,node_20_A,node_04_C,1,0,1650,-0.0
249,node_27_C,node_16_B,1,683,0,1.0
250,node_27_C,node_16_B,1,0,8388,-0.0
251,node_12_C,node_22_B,1,20,0,1.0
252,node_25_B,node_18_A,1,22,0,1.0
253,node_10_C,node_23_B,1,2,0,1.0
254,node_10_C,node_23_B,1,0,10,1.0
255,node_26_A,node_27_B,1,363,0,-0.0
256,node_26_A,node_27_B,1,0,3450,-0.0
257,node_03_A,node_19_C,1,11,0,1.0
258,node_03_A,node_19_C,1,0,133,-0.0
259,node_09_A,node_24_A,1,28,0,1.0
260,node_09_A,node_24_A,1,0,29,1.0
261,node_02_C,node_16_C,1,235,0,1.0
262,node_04_B,node_07_C,1,1509,0,1.0
263,node_04_B,node_07_C,1,0,17646,-0.0
264,node_20_A,node_23_C,1,56,0,1.0
265,node_20_A,node_23_C,1,0,1411,-0.0
266,node_20_C,node_03_B,1,117,0,1.0
267,node_08_A,node_14_B,1,904,0,-0.0
268,node_08_A,node_14_B,1,0,6114,-0.0
269,node_06_C,node_23_A,1,41,0,-0.0
270,node_06_C,node_23_A,1,0,774,-0.0
271,node_27_C,node_07_C,1,215,0,1.0
272,node_27_C,node_07_C,1,0,7019,-0.0
273,node_24_A,node_09_A,1,19,0,-0.0
274,node_27_B,node_17_B,1,680,0,1.0
275,node_12_B,node_27_C,1,0,4335,-0.0
276,node_27_B,node_15_A,1,677,0,1.0
277,node_20_C,node_09_C,1,254,0,1.0
278,node_20_C,node_09_C,1,0,3582,-0.0
279,node_22_A,node_14_C,1,181,0,1.0
280,node_22_A,node_14_C,1,0,984,-0.0
281,node_12_C,node_08_C,1,18,0,1.0
282,node_12_C,node_08_C,1,0,328,-0.0
283,node_10_A,node_16_A,1,438,0,-0.0
284,node_10_A,node_16_A,1,0,671,-0.0
285,node_11_A,node_03_B,1,72,0,1.0
286,node_11_A,node_03_B,1,0,1461,-0.0
287,node_20_A,node_01_A,1,92,0,1.0
288,node_20_A,node_01_A,1,0,4769,-0.0
289,node_01_C,node_20_C,1,0,2718,-0.0
290,node_26_C,node_03_A,1,16,0,1.0
291,node_03_A,node_19_A,1,256,0,-0.0
292,node_03_A,node_19_A,1,0,748,-0.0
293,node_18_B,node_03_B,1,0,40,-0.0
294,node_05_B,node_26_C,1,0,937,-0.0
295,node_25_C,node_06_B,1,5,0,1.0
296,node_25_C,node_06_B,1,0,5,1.0
297,node_08_A,node_04_A,1,1374,0,-0.0
298,node_08_A,node_04_A,1,0,3801,-0.0
299,node_11_A,node_09_C,1,709,0,-0.0
300,node_11_A,node_09_C,1,0,5087,-0.0
301,node_16_C,node_14_B,1,376,0,-0.0
302,node_16_C,node_14_B,1,0,1493,-0.0
303,node_04_B,node_17_A,1,429,0,1.0
304,node_05_B,node_18_C,1,6,0,1.0
305,node_05_B,node_18_C,1,0,34,1.0
306,node_18_B,node_09_C,1,7,0,1.0
307,node_18_B,node_09_C,1,0,25,-0.0
308,node_02_B,node_09_A,1,387,0,1.0
309,node_02_B,node_09_A,1,0,1529,-0.0
310,node_04_C,node_21_C,1,109,0,1.0
311,node_22_A,node_27_B,1,436,0,-0.0
312,node_22_A,node_27_B,1,0,5087,-0.0
313,node_18_A,node_20_B,1,52,0,-0.0
314,node_18_A,node_20_B,1,0,167,-0.0
315,node_27_C,node_17_A,1,228,0,1.0
316,node_11_C,node_07_C,1,65,0,1.0
317,node_11_C,node_07_C,1,0,531,-0.0
318,node_19_A,node_01_B,1,16,0,1.0
319,node_19_A,node_01_B,1,0,73,-0.0
320,node_26_C,node_22_A,1,0,324,-0.0
321,node_15_A,node_14_A,1,91,0,1.0
322,node_15_A,node_14_A,1,0,536,-0.0
323,node_20_C,node_09_B,1,428,0,1.0
324,node_20_C,node_09_B,1,0,4886,-0.0
325,node_13_B,node_12_C,1,13,0,1.0
326,node_04_B,node_06_A,1,899,0,1.0
327,node_14_C,node_23_A,1,0,4532,-0.0
328,node_24_C,node_14_B,1,9,0,-0.0
329,node_24_C,node_14_B,1,0,2,-0.0
330,node_13_C,node_24_A,1,1,0,1.0
331,node_16_C,node_12_A,1,45,0,1.0
332,node_20_B,node_16_C,1,285,0,1.0
333,node_04_B,node_26_A,1,1372,0,1.0
334,node_04_B,node_26_A,1,0,11669,-0.0
335,node_26_C,node_18_A,1,10,0,1.0
336,node_06_C,node_27_A,1,0,350,-0.0
337,node_09_B,node_13_A,1,57,0,1.0
338,node_27_C,node_06_A,1,268,0,1.0
339,node_27_A,node_07_B,1,122,0,1.0
340,node_27_A,node_07_B,1,0,8458,-0.0
341,node_25_A,node_21_B,1,16,0,1.0
342,node_25_A,node_21_B,1,0,10,1.0
343,node_16_C,node_04_A,1,0,1596,-0.0
344,node_17_A,node_01_B,1,43,0,1.0
345,node_17_A,node_01_B,1,0,371,-0.0
346,node_25_C,node_21_C,1,9,0,1.0
347,node_25_C,node_21_C,1,0,5,1.0
348,node_27_C,node_26_A,1,288,0,1.0
349,node_27_C,node_26_A,1,0,7141,-0.0
350,node_16_C,node_11_C,1,26,0,1.0
351,node_18_B,node_09_B,1,12,0,-0.0
352,node_18_B,node_09_B,1,0,36,-0.0
353,node_12_B,node_11_B,1,103,0,1.0
354,node_12_B,node_11_B,1,0,710,-0.0
355,node_03_A,node_08_C,1,16,0,1.0
356,node_03_A,node_08_C,1,0,142,-0.0
357,node_19_A,node_26_B,1,2,0,1.0
358,node_16_C,node_10_A,1,0,319,-0.0
359,node_09_C,node_13_C,1,15,0,1.0
360,node_01_B,node_19_C,1,1,0,1.0
361,node_12_B,node_04_C,1,0,2048,-0.0
362,node_24_C,node_04_A,1,11,0,-0.0
363,node_24_C,node_04_A,1,0,6,-0.0
364,node_11_B,node_03_A,1,39,0,1.0
365,node_14_C,node_10_C,1,33,0,1.0
366,node_11_C,node_17_A,1,16,0,1.0
367,node_13_B,node_09_C,1,17,0,1.0
368,node_13_B,node_09_C,1,0,190,-0.0
369,node_09_A,node_14_A,1,154,0,1.0
370,node_09_A,node_14_A,1,0,1668,-0.0
371,node_16_B,node_01_C,1,85,0,1.0
372,node_17_A,node_26_B,1,3,0,1.0
373,node_03_A,node_08_A,1,118,0,-0.0
374,node_03_A,node_08_A,1,0,122,-0.0
375,node_20_C,node_13_B,1,107,0,1.0
376,node_03_A,node_02_A,1,58,0,1.0
377,node_03_A,node_02_A,1,0,238,-0.0
378,node_06_A,node_23_C,1,215,0,-0.0
379,node_06_A,node_23_C,1,0,605,-0.0
380,node_18_C,node_22_C,1,1,0,1.0
381,node_18_C,node_22_C,1,0,40,-0.0
382,node_01_A,node_24_A,1,10,0,1.0
383,node_01_A,node_24_A,1,0,20,1.0
384,node_13_A,node_04_B,1,477,0,-0.0
385,node_13_A,node_04_B,1,0,4815,-0.0
386,node_04_A,node_24_A,1,140,0,1.0
387,node_04_A,node_24_A,1,0,158,1.0
388,node_06_C,node_15_C,1,5,0,1.0
389,node_22_C,node_23_B,1,19,0,1.0
390,node_14_C,node_27_A,1,18,0,1.0
391,node_14_C,node_27_A,1,0,8286,-0.0
392,node_11_C,node_26_A,1,105,0,1.0
393,node_11_C,node_26_A,1,0,668,-0.0
394,node_23_A,node_13_C,1,37,0,1.0
395,node_01_B,node_19_A,1,29,0,1.0
396,node_11_A,node_13_B,1,65,0,1.0
397,node_08_A,node_27_C,1,1655,0,-0.0
398,node_08_A,node_27_C,1,0,5072,-0.0
399,node_10_A,node_21_B,1,86,0,1.0
400,node_26_B,node_23_C,1,0,267,-0.0
401,node_11_B,node_18_A,1,30,0,1.0
402,node_24_B,node_01_B,1,1,0,0.0
403,node_06_A,node_01_A,1,57,0,1.0
404,node_06_A,node_01_A,1,0,443,-0.0
405,node_13_B,node_09_B,1,37,0,1.0
406,node_13_B,node_09_B,1,0,254,-0.0
407,node_10_A,node_02_C,1,345,0,-0.0
408,node_10_A,node_02_C,1,0,647,-0.0
409,node_19_B,node_04_B,1,17,0,-0.0
410,node_19_B,node_04_B,1,0,321,-0.0
411,node_27_C,node_19_C,1,24,0,1.0
412,node_03_C,node_16_B,1,16,0,1.0
413,node_03_C,node_16_B,1,0,105,-0.0
414,node_20_B,node_24_C,1,7,0,1.0
415,node_20_B,node_24_C,1,0,16,1.0
416,node_26_B,node_01_A,1,26,0,1.0
417,node_14_C,node_15_C,1,161,0,1.0
418,node_25_A,node_17_C,1,23,0,1.0
419,node_25_A,node_17_C,1,0,95,0.0
420,node_13_C,node_14_A,1,18,0,1.0
421,node_27_A,node_12_B,1,414,0,1.0
422,node_27_A,node_12_B,1,0,5392,-0.0
423,node_17_B,node_19_C,1,3,0,1.0
424,node_17_B,node_19_C,1,0,7,1.0
425,node_24_C,node_27_C,1,8,0,-0.0
426,node_24_C,node_27_C,1,0,2,-0.0
427,node_04_B,node_22_B,1,528,0,1.0
428,node_12_A,node_05_B,1,562,0,-0.0
429,node_12_A,node_05_B,1,0,2874,-0.0
430,node_22_B,node_14_B,1,0,1619,-0.0
431,node_11_C,node_19_C,1,5,0,1.0
432,node_11_C,node_19_C,1,0,10,1.0
433,node_08_A,node_11_B,1,63,0,1.0
434,node_08_A,node_11_B,1,0,3360,-0.0
435,node_01_B,node_08_A,1,73,0,1.0
436,node_01_B,node_02_A,1,56,0,1.0
437,node_01_B,node_02_A,1,0,1535,-0.0
438,node_23_A,node_22_B,1,104,0,1.0
439,node_23_A,node_22_B,1,0,1761,-0.0
440,node_11_B,node_21_A,1,38,0,1.0
441,node_08_A,node_04_C,1,190,0,1.0
442,node_08_A,node_04_C,1,0,2293,-0.0
443,node_18_C,node_12_A,1,3,0,1.0
444,node_22_B,node_12_A,1,18,0,1.0
445,node_22_B,node_12_A,1,0,198,-0.0
446,node_18_A,node_22_C,1,23,0,1.0
447,node_18_A,node_22_C,1,0,97,-0.0
448,node_17_B,node_19_A,1,8,0,1.0
449,node_17_B,node_19_A,1,0,10,1.0
450,node_01_A,node_14_A,1,0,2620,-0.0
451,node_08_B,node_20_A,1,446,0,1.0
452,node_08_B,node_20_A,1,0,4144,-0.0
453,node_20_C,node_09_A,1,284,0,1.0
454,node_20_C,node_09_A,1,0,2347,-0.0
455,node_26_A,node_13_C,1,8,0,1.0
456,node_27_B,node_14_B,1,1053,0,1.0
457,node_27_B,node_14_B,1,0,95400,-0.0
458,node_04_A,node_14_A,1,1189,0,1.0
459,node_04_A,node_14_A,1,0,7369,-0.0
460,node_22_B,node_04_A,1,0,1448,-0.0
461,node_03_C,node_17_A,1,4,0,1.0
462,node_02_C,node_06_B,1,352,0,1.0
463,node_02_C,node_06_B,1,0,6408,-0.0
464,node_04_B,node_08_C,1,850,0,1.0
465,node_11_C,node_19_A,1,25,0,1.0
466,node_11_C,node_19_A,1,0,47,1.0
467,node_22_B,node_11_C,1,12,0,1.0
468,node_22_B,node_11_C,1,0,357,-0.0
469,node_05_C,node_23_A,1,0,251,-0.0
470,node_16_A,node_12_A,1,132,0,1.0
471,node_16_A,node_12_A,1,0,980,-0.0
472,node_02_B,node_22_A,1,0,2406,-0.0
473,node_22_B,node_10_A,1,5,0,1.0
474,node_21_C,node_05_B,1,21,0,1.0
475,node_21_C,node_05_B,1,0,565,-0.0
476,node_19_A,node_02_B,1,39,0,-0.0
477,node_19_A,node_02_B,1,0,113,-0.0
478,node_27_C,node_08_C,1,328,0,1.0
479,node_27_C,node_08_C,1,0,6571,-0.0
480,node_03_C,node_06_A,1,2,0,1.0
481,node_03_C,node_06_A,1,0,27,1.0
482,node_11_A,node_09_A,1,736,0,-0.0
483,node_11_A,node_09_A,1,0,4317,-0.0
484,node_13_A,node_20_A,1,55,0,1.0
485,node_13_A,node_20_A,1,0,395,-0.0
486,node_16_C,node_04_C,1,0,392,-0.0
487,node_03_C,node_26_A,1,21,0,1.0
488,node_15_B,node_14_B,1,500,0,-0.0
489,node_15_B,node_14_B,1,0,3404,-0.0
490,node_04_B,node_08_A,1,1408,0,1.0
491,node_04_B,node_08_A,1,0,11923,-0.0
492,node_18_B,node_09_A,1,6,0,1.0
493,node_18_B,node_09_A,1,0,26,-0.0
494,node_08_C,node_16_C,1,49,0,1.0
495,node_16_A,node_11_C,1,67,0,1.0
496,node_16_A,node_11_C,1,0,1093,-0.0
497,node_26_C,node_16_B,1,44,0,1.0
498,node_12_A,node_25_A,1,96,0,1.0
499,node_01_C,node_12_C,1,57,0,1.0
500,node_01_C,node_12_C,1,0,1361,-0.0
501,node_16_A,node_10_A,1,1153,0,-0.0
502,node_16_A,node_10_A,1,0,3323,-0.0
503,node_27_B,node_04_A,1,0,30480,-0.0
504,node_17_C,node_11_A,1,45,0,1.0
505,node_17_C,node_11_A,1,0,246,-0.0
506,node_17_A,node_02_B,1,156,0,-0.0
507,node_17_A,node_02_B,1,0,187,-0.0
508,node_24_C,node_04_C,1,11,0,-0.0
509,node_27_C,node_08_A,1,465,0,1.0
510,node_14_A,node_25_B,1,70,0,1.0
511,node_14_A,node_25_B,1,0,2552,-0.0
512,node_16_C,node_23_C,1,57,0,1.0
513,node_25_B,node_06_A,1,11,0,1.0
514,node_25_B,node_06_A,1,0,43,1.0
515,node_07_B,node_04_B,1,353,0,-0.0
516,node_07_B,node_04_B,1,0,3102,-0.0
517,node_08_B,node_05_C,1,100,0,1.0
518,node_19_B,node_20_A,1,1,0,1.0
519,node_25_A,node_18_C,1,14,0,1.0
520,node_01_C,node_03_B,1,40,0,1.0
521,node_15_B,node_04_A,1,0,3092,-0.0
522,node_22_A,node_13_C,1,18,0,1.0
523,node_10_B,node_19_B,1,1,0,1.0
524,node_10_B,node_19_B,1,0,10,1.0
525,node_11_C,node_08_C,1,34,0,1.0
526,node_11_C,node_08_C,1,0,616,-0.0
527,node_14_A,node_08_B,1,3098,0,-0.0
528,node_14_A,node_08_B,1,0,5356,-0.0
529,node_15_B,node_11_C,1,74,0,1.0
530,node_15_B,node_11_C,1,0,474,-0.0
531,node_13_A,node_05_C,1,12,0,1.0
532,node_13_A,node_05_C,1,0,307,-0.0
533,node_16_C,node_01_A,1,46,0,1.0
534,node_01_A,node_11_A,1,457,0,-0.0
535,node_01_A,node_11_A,1,0,1606,-0.0
536,node_17_B,node_02_A,1,17,0,1.0
537,node_05_C,node_27_A,1,0,881,-0.0
538,node_15_B,node_10_A,1,19,0,1.0
539,node_24_A,node_27_B,1,79,0,-0.0
540,node_24_A,node_27_B,1,0,3,-0.0
541,node_01_C,node_09_C,1,137,0,1.0
542,node_01_C,node_09_C,1,0,2581,-0.0
543,node_21_C,node_25_A,1,25,0,1.0
544,node_21_C,node_25_A,1,0,7,1.0
545,node_13_B,node_09_A,1,23,0,1.0
546,node_13_B,node_09_A,1,0,171,-0.0
547,node_11_C,node_08_A,1,89,0,1.0
